Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Education level],[Reporting Type],[Sex]
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","630","Puerto Rico","2015","42.74","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","630","Puerto Rico","2015","49.6076","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","634","Qatar","2015","39.18","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","642","Romania","2015","64.34","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","372","Ireland","2015","91.99","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","376","Israel","2015","73.40928","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","376","Israel","2015","68.39","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","380","Italy","2015","79.07108","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","384","Côte d'Ivoire","2014","49.19","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","384","Côte d'Ivoire","2014","18.91","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","384","Côte d'Ivoire","2014","47.94052","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","392","Japan","2015","87.12209","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","392","Japan","2015","89.17","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","398","Kazakhstan","2015","63.03","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","400","Jordan","2015","53.70273","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","400","Jordan","2015","37.17","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","642","Romania","2015","61.28519","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","643","Russian Federation","2015","79.36","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","686","Senegal","2014","26.78","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","686","Senegal","2014","61.11275","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","686","Senegal","2014","60.42","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","702","Singapore","2015","88.85071","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","702","Singapore","2015","91.53","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","703","Slovakia","2015","74.73","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","704","Viet Nam","2015","80.92","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","704","Viet Nam","2015","86.15665","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","705","Slovenia","2015","79.04","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","724","Spain","2015","83.74886","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","724","Spain","2015","87.19","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","752","Sweden","2015","75.51","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","756","Switzerland","2015","75.58","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","756","Switzerland","2015","80.02419","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","764","Thailand","2015","50.02106","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","36.64","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","38.43333","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","40.53","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","780","Trinidad and Tobago","2015","57.5194","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","780","Trinidad and Tobago","2015","66.78","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","784","United Arab Emirates","2015","48.8","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","788","Tunisia","2015","28.4194","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","788","Tunisia","2015","23.49","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","792","Turkey","2015","53.93","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","807","The former Yugoslav Republic of Macedonia","2015","21.88","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","807","The former Yugoslav Republic of Macedonia","2015","29.32318","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","826","United Kingdom of Great Britain and Northern Ireland","2015","85.19","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","840","United States of America","2015","84.55","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","840","United States of America","2015","80.96789","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","34.96","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","55.91","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","35.4117","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","858","Uruguay","2015","66.13","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","724","Spain","2015","80.31","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","752","Sweden","2015","87.74","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","752","Sweden","2015","81.57055","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","756","Switzerland","2015","84.86","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","764","Thailand","2015","40.88","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","764","Thailand","2015","57.01","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","18.96","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","21.16","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","768","Togo","2014","20.12737","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","780","Trinidad and Tobago","2015","48.02","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","784","United Arab Emirates","2015","70.12","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","784","United Arab Emirates","2015","59.6293","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","788","Tunisia","2015","32.68","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","792","Turkey","2015","60.02478","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","792","Turkey","2015","66.13","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","807","The former Yugoslav Republic of Macedonia","2015","37.62","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","826","United Kingdom of Great Britain and Northern Ireland","2015","82.12045","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","826","United Kingdom of Great Britain and Northern Ireland","2015","79.15","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","840","United States of America","2015","77.36","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","35.85","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","GRAD23","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","56.94248","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","854","Burkina Faso","2014","58.01","","Programme d'analyse des systèmes éducatifs de la Confemen","","C","PERCENT","PRIMAR","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","858","Uruguay","2015","55.32","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","410","Republic of Korea","2015","80.84","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","410","Republic of Korea","2015","92.36","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","422","Lebanon","2015","27.86","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","428","Latvia","2015","75.63","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","428","Latvia","2015","82.32084","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","440","Lithuania","2015","67.82","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","442","Luxembourg","2015","74.35827","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","442","Luxembourg","2015","77.99","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","446","China, Macao Special Administrative Region","2015","83.68","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","858","Uruguay","2015","60.98778","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","410","Republic of Korea","2015","86.34297","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","422","Lebanon","2015","31.17","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","422","Lebanon","2015","29.62933","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","428","Latvia","2015","89.04","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","440","Lithuania","2015","74.89545","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","440","Lithuania","2015","82.19","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","442","Luxembourg","2015","70.68","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","MALE"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","446","China, Macao Special Administrative Region","2015","87.87271","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","BOTHSEX"
"4","4.1","4.1.1","SE_REA_PROF","Minimum proficiency in reading, by education level and sex (%)","446","China, Macao Special Administrative Region","2015","91.99","","Programme for International Student Assessment (OECD)","","C","PERCENT","LOWSEC","G","FEMALE"
