Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Location],[Reporting Type]
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","304","Greenland","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2000","85.95","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2000","85.95","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2000","85.95","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2001","86.30","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2001","86.30","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2001","86.30","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2002","86.64","2002","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2002","86.64","2002","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2002","86.64","2002","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2003","86.97","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2003","86.97","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2003","86.97","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2004","87.30","2004","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2004","87.30","2004","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2004","87.30","2004","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2005","87.63","2005","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2005","87.63","2005","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2005","87.63","2005","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2006","87.98","2006","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2006","87.98","2006","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2006","87.98","2006","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2007","88.35","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2007","88.35","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2007","88.35","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2008","90.00","2008","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2008","90.00","2008","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2008","90.00","2008","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2009","89.14","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2009","89.14","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2009","89.14","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2010","89.57","2010","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2010","89.57","2010","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2010","89.57","2010","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2011","88.80","2011","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2011","88.80","2011","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2011","88.80","2011","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2012","90.47","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2012","90.47","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2012","90.47","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2013","90.93","2013","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2013","90.93","2013","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2013","90.93","2013","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2014","91.40","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2014","91.40","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2014","91.40","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2015","91.87","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2015","91.87","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2015","91.87","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2016","92.34","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2016","92.34","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","308","Grenada","2016","92.34","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2000","100.00","2000","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2001","100.00","2001","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2002","100.00","2002","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2003","100.00","2003","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2004","100.00","2004","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2005","100.00","2005","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2006","100.00","2006","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2007","100.00","2007","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2008","100.00","2008","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2009","100.00","2009","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2010","100.00","2010","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2011","100.00","2011","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2012","100.00","2012","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2013","100.00","2013","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2014","100.00","2014","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2015","100.00","2015","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","URBAN","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","316","Guam","2016","100.00","2016","Source: Global Tracking Framework 2018","","E","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","320","Guatemala","2000","73.32","2000","Source: Global Tracking Framework 2018","","G","PERCENT","ALLAREA","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","320","Guatemala","2000","56.38","2000","Source: Global Tracking Framework 2018","","G","PERCENT","RURAL","G"
"7","7.1","7.1.1","EG_ELC_ACCS","Proportion of population with access to electricity, by urban/rural (%)","320","Guatemala","2000","95.40","2000","Source: Global Tracking Framework 2018","","G","PERCENT","URBAN","G"
